Autotrace Enabled
Shows the execution plan as well as statistics of the statement.
Unable to gather statistics please unsure user has correct access.
The statistic feature requires that the user is granted select on v_$sesstat, v_$statname and v_$session.
DT_PRIKAZU   ID_ORDER NAZEV                                              POCET_KUSU
01.01.18            1 UBS AG - CHF                                               13 
01.01.18            1 UBS AG - CHF                                               12 
01.01.18            1 UBS AG - CHF                                               14 
01.01.18            1 UBS AG - CHF                                               12 
01.01.18            1 UBS AG - CHF                                               12 
01.01.18            1 UBS AG - CHF                                               10 
01.01.18            1 UBS AG - CHF                                               11 
01.01.18            1 UBS AG - RTS                                             -156 
01.01.18            1 UBS AG - RTS                                               10 
01.01.18            1 UBS AG - RTS                                               11 
01.01.18            1 UBS AG - RTS                                               13 
01.01.18            1 UBS AG - RTS                                               13 
01.01.18            1 UBS AG - RTS                                               10 
01.01.18            1 UBS AG - RTS                                               14 
01.01.18            1 UBS AG - RTS                                               11 
01.01.18            1 UBS AG - RTS                                               13 
01.01.18            1 UBS AG - RTS                                               13 
01.01.18            1 UBS AG - RTS                                               14 
01.01.18            1 UBS AG - RTS USD                                           11 
01.01.18            1 UBS AG - RTS USD                                           13 
